Model,Age,Art,Sport,Book/Films,Science,Travel,Cooking,Politics
Land Rover Range Rover Sport 3.0L Supercharged SE,37,1,1,0,1,1,1,1
GMC Sierra 1500 SLT,29,1,1,1,0,0,0,1
Audi RS 5 4.2,45,1,1,0,1,0,0,0
BMW M550 i Xdrive,44,1,0,1,1,1,0,0
Lexus NX 200t F Sport,46,0,1,0,0,0,0,0
Lexus RX 350L Base,46,0,0,0,1,1,0,1
Ford Fusion Hybrid Titanium,28,0,1,0,0,1,0,0
Toyota Prius Three,27,1,0,0,0,0,1,0
Land Rover Range Rover Velar S R-Dynamic,36,1,1,1,1,1,0,0
Jeep Compass High Altitude,25,1,1,0,1,0,1,0
BMW 320 320i xDrive,43,1,1,0,0,1,1,0
Maserati Levante Base,38,0,0,1,1,1,1,1
RAM 1500 Rebel,25,1,1,1,1,1,0,1
Scion tC Base,27,0,0,1,0,1,0,0
BMW 640 Gran Turismo i xDrive,25,1,1,1,0,0,1,1
Land Rover Range Rover Sport HSE,36,0,0,0,0,0,1,1
Mazda Mazda3 s Sport,48,0,1,0,0,1,1,1
Jeep Cherokee Limited,50,1,0,0,1,0,1,0
Chevrolet Traverse LTZ,29,0,0,1,1,0,0,1
Volvo V90 Cross Country T5,44,0,0,0,1,1,1,0
Volkswagen Atlas Cross Sport 2.0T SE w/Technology,32,0,1,1,0,0,0,1
Chevrolet Silverado 1500 1LZ,37,0,0,0,1,1,1,0
Audi A4 2.0T Premium,28,0,1,0,0,1,1,0
Porsche 911 Carrera 4,44,0,1,0,1,0,1,0
Land Rover Range Rover 5.0L Supercharged Autobiography,31,0,0,0,0,0,0,0
Buick Enclave Essence,32,0,1,1,1,0,1,1
Jeep Patriot Limited,44,0,1,0,0,1,0,0
Mazda CX-5 Grand Touring,36,1,1,1,0,0,0,0
Land Rover Range Rover Evoque Pure,47,0,0,0,0,0,1,0
Lincoln Aviator Reserve AWD,28,1,0,0,1,0,1,0
BMW M6 Base,43,1,0,1,1,1,1,1
BMW X7 xDrive50i,46,1,1,0,1,1,0,0
BMW 540 i xDrive,38,0,1,1,1,0,0,1
Honda CR-V Hybrid Touring,50,0,1,1,1,1,1,0
Toyota Highlander Hybrid Limited,47,0,0,0,1,1,1,1
Toyota Sienna XLE Premium,31,1,1,1,1,0,0,1
Acura RDX Technology Package,32,1,1,1,0,1,0,0
Ford EcoSport Titanium,28,0,0,0,1,0,1,0
Audi Q5 2.0T Premium Plus,34,1,1,0,0,1,0,0
Subaru Impreza 2.0i,25,0,1,0,1,0,0,0
Buick Enclave Avenir,29,0,1,0,0,0,0,0
Volkswagen Tiguan 2.0T S,35,0,1,1,0,1,1,1
Porsche 718 Cayman S,27,1,1,1,1,0,1,0
Acura MDX Advance,26,0,0,1,1,1,1,0
BMW X5 M50i,31,1,1,1,0,0,0,1
Land Rover Range Rover Sport 5.0L Supercharged SVR,43,1,1,1,1,1,0,1
INFINITI Q50 3.0t LUXE,29,1,1,0,0,0,0,1
Ford Escape S,41,0,1,0,0,1,0,0
Land Rover Range Rover Sport Autobiography,33,1,0,1,1,0,1,0
Jeep Compass Latitude,39,1,0,0,0,1,1,0
BMW X1 xDrive 28i,32,0,1,0,1,1,1,1
Chevrolet Equinox LTZ,46,0,0,1,0,1,1,0
Toyota Highlander Base,50,0,0,0,1,1,0,0
Lexus GS 350 F Sport,42,1,0,0,1,0,1,1
Land Rover Defender 110 HSE,31,0,1,1,0,1,1,1
Jaguar F-TYPE R,50,1,1,1,0,1,0,0
Toyota Mirai Base,38,0,1,1,0,1,0,1
Ford Edge SE,29,1,0,1,0,0,1,0
Land Rover LR4 Base,36,0,0,1,0,0,1,1
Land Rover Range Rover P525 HSE LWB,35,0,0,1,1,1,1,0
Audi Q7 45 Premium,26,0,1,0,0,0,1,1
Ford Escape Limited,39,0,1,0,1,0,1,0
Subaru Crosstrek Sport,42,1,0,0,1,0,1,1
Mercedes-Benz GLS 550 Base 4MATIC,39,0,1,0,0,0,1,1
Subaru Forester Limited,33,1,0,1,0,1,1,1
Jeep Patriot Latitude,33,0,1,0,0,0,1,0
Mazda Mazda3 s,38,0,0,0,1,0,1,0
Porsche Boxster S,27,0,0,1,0,1,0,1
Audi A7 3.0T Prestige,49,0,0,0,0,0,1,1
Hyundai Tucson SEL,45,1,0,1,0,0,0,0
Toyota 4Runner Limited,31,0,1,1,1,0,0,1
Acura MDX SH-AWD 7-Passenger,32,0,0,1,0,1,0,0
Cadillac Escalade Premium Luxury,41,0,0,0,0,0,1,1
Volkswagen Jetta SE,46,0,1,1,0,0,0,1
Hyundai Palisade SE,25,0,0,1,0,1,0,0
BMW M340 i xDrive,40,0,1,0,1,1,0,0
Land Rover Range Rover P525 HSE,38,0,0,0,1,1,0,0
Cadillac XT5 Premium Luxury,30,0,0,0,1,1,0,0
Buick LaCrosse CXS,41,1,0,0,1,1,0,1
Ford Mustang Premium,38,0,0,1,1,1,1,1
Volvo V90 Cross Country T6,25,0,1,0,0,1,0,1
Chevrolet Spark LS,27,0,0,0,1,1,1,1
Acura ILX w/AcuraWatch Plus,47,0,0,1,1,0,0,1
Nissan Maxima SV,29,0,0,0,0,1,1,1
Hyundai Genesis 3.8,32,1,1,1,0,0,1,0
Nissan Maxima 3.5 S,44,1,1,0,1,1,0,1
Acura MDX 3.5L,49,0,1,1,0,0,1,1
Mercedes-Benz GLE 350 Base,49,1,0,0,1,1,1,1
Jaguar E-PACE SE,33,1,1,0,1,0,1,1
BMW 530 i xDrive,26,1,0,1,0,1,1,1
Volkswagen Atlas 3.6L SEL Premium,43,0,0,0,1,0,1,1
Dodge Charger SRT8,31,0,1,0,0,1,0,1
Mercedes-Benz S-Class S 560 4MATIC,43,1,0,1,0,0,1,0
Mercedes-Benz GLE 350,33,1,0,1,0,0,1,0
Volkswagen Tiguan 2.0T,47,0,0,1,0,0,1,0
Maserati Levante S,36,0,1,0,1,0,1,1
Chevrolet Impala Premier,31,0,0,1,1,1,0,0
Buick Enclave Premium,32,1,0,1,0,0,0,1
Chevrolet Tahoe LT,30,0,1,0,1,0,0,1
INFINITI Q50 3.0t Sport,33,0,1,1,1,0,0,1
Mercedes-Benz CLA 250 Base,39,1,1,0,0,1,0,0
Mercedes-Benz S-Class S 560,31,1,0,1,1,1,1,0
BMW 340 i xDrive,31,1,0,0,1,1,1,0
Toyota C-HR XLE Premium,44,1,0,0,0,0,0,0
Buick Encore GX Select,49,1,0,0,0,1,0,1
Acura MDX 3.7L Advance,32,1,0,0,1,0,0,0
Porsche Panamera 4,25,1,1,1,0,1,1,1
BMW X5 xDrive40i,26,0,1,1,0,0,0,0
Lamborghini Urus Base,49,0,1,1,1,0,1,1
Lincoln Navigator Select,35,0,1,1,0,0,1,0
Volkswagen Tiguan 2.0T Sport,33,0,0,0,1,0,1,0
Bentley Continental Flying Spur Speed,26,0,0,0,0,0,0,0
Tesla Model 3 Performance,35,1,0,1,1,1,1,0
BMW 330 i,25,1,1,0,0,1,1,0
Mitsubishi Outlander Sport 2.0 SE,46,1,0,1,1,1,0,1
Chevrolet Cruze LT,32,0,0,1,1,0,0,0
Land Rover Range Rover 3.0L V6 Supercharged HSE,31,0,1,1,1,0,1,0
Ford Escape Titanium Hybrid,46,0,0,0,1,1,0,0
Toyota Corolla XSE,29,0,0,1,0,1,0,1
Chevrolet Impala LS Fleet,45,1,0,1,0,0,0,1
Land Rover Range Rover Westminster,35,0,0,1,0,0,1,1
BMW Z4 sDrive35is,38,0,0,0,0,1,0,0
BMW 550 i xDrive,31,0,1,1,0,1,1,1
Subaru Outback 2.5i Touring,35,0,1,0,1,0,0,1
Buick Encore Sport Touring,48,1,0,0,0,0,1,0
Dodge Challenger R/T,41,1,0,0,1,1,1,0
Audi Q3 2.0T Premium,32,0,0,1,1,1,1,0
BMW M235 Gran Coupe i xDrive,41,0,0,1,0,0,0,0
Bentley Bentayga Design Edition,45,0,0,1,0,0,1,1
Land Rover Range Rover Velar P380 S,26,1,0,0,1,0,1,0
Toyota Camry,33,1,0,1,0,1,1,0
Mazda Mazda3 AWD w/Preferred Package,28,0,1,1,1,0,0,0
Honda Pilot EX,42,1,0,1,1,1,1,1
Nissan Pathfinder SV,47,0,1,1,0,0,1,1
Chevrolet Silverado 1500 2LT,33,1,1,0,0,0,0,1
Nissan Rogue SV,25,1,1,1,1,0,0,1
Dodge Charger SE,25,1,0,1,0,1,0,1
Ford Explorer ST,49,0,1,0,0,1,0,1
Mercedes-Benz CLA-Class CLA 250,44,0,1,0,1,0,1,1
Lincoln MKZ Reserve II,46,1,1,0,0,0,1,1
Lincoln Navigator Reserve,36,0,1,1,0,0,0,0
Ford Expedition Limited,36,0,0,0,1,0,0,1
Mazda CX-5 Sport,37,1,1,0,0,0,0,0
BMW M3 CS,48,1,1,0,1,1,0,1
Kia Sportage EX,39,1,1,0,1,1,1,1
Toyota RAV4 XLE,28,1,0,0,0,1,0,0
Mazda CX-5 Carbon Edition Turbo,45,0,1,0,1,0,0,0
Mercedes-Benz SL-Class SL550 Roadster,43,0,0,0,1,1,1,0
Cadillac XTS Luxury,41,1,0,0,0,1,0,1
Nissan Frontier S,34,0,1,0,1,0,0,0
BMW X4 xDrive28i,29,0,1,0,1,0,0,0
Porsche Macan S,29,1,1,0,1,0,1,0
Acura RDX Base (A10),36,0,1,0,0,1,0,0
Ferrari GTC4Lusso V12,25,1,1,0,0,0,1,1
BMW Z4 sDrive30i,42,0,1,0,1,0,0,1
Ford Expedition Platinum,38,0,1,1,1,0,1,0
Hyundai Kona SE,27,1,1,1,0,0,1,1
Toyota Highlander LE Plus,50,1,0,1,0,0,0,1
GMC Terrain Denali,34,0,0,1,1,0,1,1
Volkswagen Arteon 2.0T SE R-Line,40,0,0,1,0,0,1,0
Mercedes-Benz GLK-Class GLK 350,29,0,1,0,1,1,0,0
Volkswagen Atlas 3.6 V6 SEL,42,0,0,1,1,0,0,1
Honda Accord Touring 2.0T,44,0,1,1,1,0,1,0
Ford Explorer sport,25,1,0,0,0,0,1,1
Mitsubishi Outlander SEL,49,1,1,0,1,0,0,1
Nissan Rogue Sport S,28,1,1,0,1,0,1,1
Lincoln MKZ Select,46,0,1,1,1,1,1,1
Acura RDX Technology,50,1,0,1,1,0,0,0
Jeep Cherokee Latitude,42,1,0,0,0,1,0,0
Chevrolet Corvette Stingray w/2LT,27,0,1,1,0,1,0,1
Hyundai Elantra SEL,38,0,0,1,1,0,1,0
Ford Taurus SHO,50,0,1,0,1,0,1,0
Alfa Romeo Stelvio Ti,32,1,1,1,1,0,0,1
Toyota Tundra Platinum,30,1,0,0,1,0,0,1
Buick Enclave 2XL,44,1,0,0,1,1,0,0
Lincoln MKZ Reserve I,29,0,0,1,1,1,0,1
Ford Ranger Lariat,43,1,0,0,0,1,0,0
Acura TSX 2.4,32,0,1,0,1,0,1,0
BMW 328 i xDrive,37,1,0,0,1,0,1,0
Mercedes-Benz CLS-Class CLS 63 AMG S-Model 4MATIC,34,1,0,0,1,0,0,0
Mazda Mazda3 i SV,37,1,1,1,0,0,0,1
Acura TLX Technology Package,34,1,0,1,0,1,1,0
Kia Sorento LX,35,1,0,1,0,1,1,0
Kia Seltos S,26,0,1,0,0,1,0,1
Hyundai Palisade Limited,28,1,0,0,1,1,0,0
Acura TLX V6 Advance,44,1,0,1,1,0,1,1
Subaru Outback Touring,42,0,0,0,1,1,0,0
Mercedes-Benz AMG E 53 Base 4MATIC,33,1,0,1,1,1,0,0
INFINITI QX80 PREMIUM SELECT,42,0,0,1,0,1,0,1
Lexus RX 350 F Sport Performance,33,1,1,0,0,0,1,1
Audi A4 45 S line quattro Premium,49,1,0,1,1,1,1,1
Porsche 911 Turbo,35,0,1,0,1,1,0,1
Mazda Mazda3 i Sport,34,0,0,0,0,0,0,1
Jeep Grand Cherokee SRT,48,1,1,1,0,1,1,1
Mercedes-Benz CLS 450 Base,34,1,1,0,1,1,0,0
Toyota Tacoma TRD Pro,47,1,0,0,1,0,0,0
Acura TLX Tech,28,0,0,0,0,1,1,0
Audi R8 5.2,32,0,0,1,0,0,0,1
Chevrolet Malibu LT,32,0,1,0,1,0,0,0
MINI Convertible Cooper,30,1,0,1,0,1,1,0
Subaru Ascent Limited 8-Passenger,35,0,0,1,1,0,1,0
Mercedes-Benz CLS-Class CLS 63 AMG,42,1,1,0,0,1,1,0
Porsche 911 Targa 4,40,0,0,1,0,1,0,0
Subaru Forester 2.5i Limited,28,1,0,0,0,1,1,1
Acura MDX Touring,40,0,1,0,1,0,0,1
Porsche 718 Boxster S,36,0,1,1,1,1,0,0
Mercedes-Benz GLE-Class GLE 350,30,1,0,0,0,0,0,0
Ford Fusion SEL,46,0,0,0,1,0,1,0
BMW 540 i,48,1,1,0,1,1,0,1
Chevrolet Malibu 1LS,32,1,1,1,1,1,0,1
Dodge Durango R/T,39,1,1,1,1,0,1,1
Kia Soul S,27,0,0,0,0,1,1,0
Mercedes-Benz GLS 450 Base 4MATIC,28,0,1,1,1,0,1,1
Tesla Model X P90D,44,1,1,0,0,0,1,1
Volkswagen Passat 2.0 TDI SEL Premium,49,1,1,0,1,0,0,1
Mercedes-Benz C-Class C 350 Sport,35,0,1,0,0,1,0,1
Kia Stinger GT2,33,0,1,0,0,0,1,1
INFINITI QX50 Luxe,29,0,1,0,1,1,1,1
Mitsubishi Outlander Sport ES,26,1,1,0,0,0,1,0
BMW 430 i,36,1,0,1,0,0,1,1
Subaru Outback Limited XT,30,0,0,0,0,0,0,1
Mazda CX-9 Touring,41,0,0,1,1,0,1,0
Volvo XC60 T6 Inscription,50,0,0,0,1,0,0,0
Chevrolet Blazer RS,34,1,0,1,0,1,1,0
Lexus LS 500 Base,38,1,1,1,1,0,0,1
Cadillac XT6 AWD Premium Luxury,34,0,1,0,1,1,1,0
Acura TLX Type S,37,1,1,1,1,0,1,1
Ford Fiesta SE,30,0,1,0,0,1,1,1
Volkswagen Atlas Cross Sport 3.6L V6 SEL,31,0,0,1,1,0,0,0
Tesla Model Y Long Range,34,1,0,0,0,1,1,0
BMW 228 Gran Coupe i xDrive,40,1,1,1,0,1,1,1
Mazda CX-30 Premium Package,40,1,0,0,1,0,1,0
Cadillac XT6 Sport AWD,32,0,0,0,1,0,1,0
Mercedes-Benz E-Class E 450,29,1,0,0,0,1,1,1
Chevrolet Corvette Stingray,50,0,0,0,1,1,1,1
Mercedes-Benz GLA-Class GLA 250 4MATIC,29,0,0,0,0,0,0,0
Hyundai Santa Fe Limited 2.4,45,0,1,0,0,0,1,1
Mitsubishi Mirage G4 LE,44,0,0,0,0,1,0,0
Audi S4 3.0T Premium Plus,27,0,0,1,0,1,1,1
Toyota Camry XSE V6,45,1,0,1,0,0,0,1
MINI Countryman Cooper S ALL4,43,0,0,0,1,0,0,1
Subaru Ascent Premium,30,0,1,1,0,0,1,0
Land Rover Range Rover 5.0L V8 Supercharged Autobiography,35,1,0,1,0,0,0,0
Toyota 4Runner SR5,35,1,1,1,0,0,0,0
Mercedes-Benz AMG GLE 43 Coupe 4MATIC,26,1,1,0,1,0,1,0
Kia Sorento SX,33,0,0,1,0,0,0,1
Volkswagen Atlas 3.6 V6 SE w/ Technology R-Line,36,1,0,0,0,1,0,1
Ford Focus SE,26,1,0,1,0,0,0,0
Mercedes-Benz AMG S 63 4MATIC,29,0,1,1,1,1,0,1
Ford F-150 Lariat,48,0,1,1,0,0,1,1
Jeep Grand Cherokee High Altitude,41,0,0,1,1,1,1,0
Lincoln Nautilus Select,49,0,0,0,1,1,0,1
Land Rover Range Rover SV Autobiography Dynamic,36,0,1,1,1,1,0,0
Mercedes-Benz AMG C 63 S,36,0,1,0,0,0,1,0
Jeep Wrangler Sport,50,0,0,1,1,0,0,1
Lexus ES 350 Premium,43,0,0,1,1,0,1,0
GMC Acadia SLE-2,27,1,0,1,1,0,0,0
Mercedes-Benz GLB 250 4MATIC,49,1,1,1,1,0,1,1
Chevrolet Spark 1LT,47,0,0,0,1,1,1,0
Toyota RAV4 Hybrid Limited,34,0,0,1,1,0,1,1
Ford Mustang EcoBoost,28,1,0,0,1,0,0,0
Dodge Challenger R/T Scat Pack,50,0,1,0,0,0,1,0
Audi e-tron Prestige,42,1,0,0,0,0,1,1
Nissan Pathfinder SL,32,1,1,1,0,0,1,1
Dodge Journey GT,30,1,0,1,1,1,1,0
Honda Pilot Special Edition,44,0,1,0,1,0,1,0
Honda Accord LX,25,1,0,1,1,1,1,1
Nissan Leaf SV,25,0,1,1,1,0,1,1
Nissan Maxima 3.5 SV,32,1,0,0,0,1,0,0
Cadillac DTS Performance,28,1,0,1,0,0,0,1
BMW X5 4.8i,47,0,0,1,1,1,0,1
BMW X6 xDrive35i,26,1,1,0,0,1,1,0
RAM 1500 Classic Warlock,40,1,0,1,0,1,0,1
Honda Accord EX-L 2.0T,40,0,0,0,1,1,1,0
Mercedes-Benz AMG GLE AMG GLE 63 S-Model 4MATIC,38,1,1,0,0,0,1,0
Cadillac CTS 3.6L Luxury,50,1,1,1,1,1,1,0
Nissan Murano SL,43,0,0,1,0,1,0,1
BMW X5 sDrive40i,38,1,0,1,0,0,1,0
Chevrolet Silverado 1500 LT,26,1,0,0,0,0,0,1
Audi Q5 2.0T Premium,33,1,0,0,1,0,0,1
Toyota Supra 3.0,49,1,0,0,0,1,0,1
Ford Ranger XL,29,1,1,1,0,0,1,1
Chevrolet Trailblazer ACTIV,36,1,1,1,0,0,0,1
Land Rover Range Rover Sport 3.0L Supercharged HSE,41,1,0,1,0,0,1,1
Hyundai Santa Fe SE Ultimate,48,1,0,0,0,0,0,1
Land Rover Defender 110 First Edition,49,0,1,1,0,1,1,1
Volvo S60 T5 Premier Plus,40,1,1,0,0,0,1,1
Lincoln Aviator Standard RWD,40,0,0,1,0,1,0,1
BMW X5 xDrive35i Premium,49,1,0,0,0,0,0,1
BMW X2 sDrive28i,37,0,1,0,0,1,1,1
Genesis GV70 2.5T,43,0,1,0,0,1,0,0
Nissan Armada Platinum,49,0,1,1,0,0,0,0
Volvo S90 T6 R-Design,41,0,0,0,1,1,1,0
Audi R8 5.2 quattro Plus,27,1,1,0,1,1,1,1
Chevrolet Trailblazer LT,25,0,1,1,1,1,1,0
Lexus RC 350 Base,48,0,0,0,1,0,1,1
Kia Forte S,47,1,1,1,0,0,1,1
Toyota Venza XLE,40,0,1,1,1,0,0,1
Dodge Durango Limited,38,1,1,1,1,0,0,0
Kia Soul GT-Line 2.0L,37,0,1,0,0,0,1,1
Cadillac XT6 Premium Luxury FWD,37,0,0,1,1,0,0,0
Nissan Altima 2.5 SR,45,0,1,0,1,1,0,0
Maserati GranTurismo Sport,49,0,1,1,1,1,0,0
Nissan Murano Platinum,27,0,1,0,0,1,0,1
Hyundai Tucson SE,38,0,1,1,0,1,0,0
Hyundai Palisade Calligraphy,36,0,1,0,0,1,1,1
Volkswagen Tiguan SE,28,0,1,0,0,0,1,0
Audi Q3 45 S line Premium,45,1,0,1,1,0,0,0
Porsche Boxster,44,1,1,0,1,0,1,1
Chevrolet Silverado 2500 LTZ H/D Crew Cab,45,1,0,0,1,1,0,0
Mazda CX-5 Carbon Edition,49,0,0,1,1,1,0,0
Kia Telluride S,49,0,1,0,0,1,0,1
Ford F-150 XL,37,0,0,0,0,1,1,1
Honda Pilot EX-L,49,0,0,1,1,1,0,1
MINI Countryman Cooper S,45,1,1,1,1,0,0,1
Dodge Charger R/T Scat Pack,25,1,1,1,0,1,0,1
Mercedes-Benz GLE 350 Base 4MATIC,35,1,1,1,0,1,0,1
Audi A6 3.0t Sport,39,0,0,0,1,1,0,1
MINI Hardtop Cooper,35,1,1,0,0,1,0,0
RAM 1500 Laramie,30,1,1,0,0,0,1,1
Volvo XC90 3.2,27,0,0,1,1,1,0,0
Nissan Maxima 3.5 SL,28,1,0,1,1,1,1,1
Audi A8 L 4.0T,42,1,1,0,1,0,0,1
Mercedes-Benz E-Class E 300 4MATIC Sport,44,0,1,1,1,0,0,1
Porsche 718 Boxster Base,49,1,0,0,0,1,1,1
Lexus RX 300,44,0,1,1,0,0,0,1
Dodge Charger R/T,38,1,0,1,0,0,0,1
BMW 528 i xDrive,33,0,1,0,0,1,0,1
Subaru Forester 2.5i Touring,25,0,1,1,0,1,1,0
Toyota 4Runner TRD Off Road Premium,25,0,0,1,1,1,0,1
INFINITI QX50 ESSENTIAL,28,1,1,1,1,1,1,0
Toyota Avalon Hybrid Limited,30,1,0,1,1,0,0,0
Ford Edge SEL,35,0,1,0,0,0,1,1
Audi Q7 55 Prestige,45,0,1,1,1,0,0,1
Chevrolet Silverado 1500 Custom Trail Boss,31,1,1,1,1,0,1,0
BMW 328 Gran Turismo i xDrive,37,0,0,1,0,0,0,1
Land Rover Discovery Landmark Edition,44,1,0,1,1,0,1,1
BMW X2 xDrive28i,25,1,1,1,0,0,1,0
Honda Odyssey Touring,32,1,1,1,1,0,0,0
BMW M3 Base,46,1,0,0,0,1,0,1
Volkswagen Atlas 3.6 V6 SEL Premium,40,0,1,1,0,1,0,1
Mazda Mazda6 i Grand Touring,28,0,1,1,0,1,1,0
Nissan Versa 1.6 S,34,1,1,1,0,0,0,1
Lexus IS 350 F Sport,26,1,1,1,0,0,0,0
Jeep Wrangler Unlimited Rubicon,35,1,1,0,1,1,0,0
INFINITI Q50 3.0T Red Sport 400,27,0,1,1,1,1,0,0
Porsche 911 GT3,31,0,0,1,1,1,1,1
Lincoln MKZ Base,45,0,0,1,0,1,1,0
Jeep Compass Trailhawk,46,0,0,0,0,0,1,0
Volkswagen Tiguan 2.0T SEL,29,0,1,1,1,0,1,1
Toyota RAV4 Hybrid Hybrid Limited,26,0,0,1,1,1,0,0
Subaru Impreza Premium,41,1,1,1,0,1,0,0
INFINITI Q70 3.7X,41,1,0,1,0,0,1,0
Ford Taurus SES,40,1,0,0,0,1,0,0
Honda Pilot EX-L w/Navigation/RES,38,1,0,1,0,1,1,0
Land Rover Range Rover Evoque Pure Plus,28,0,0,0,0,0,1,1
Porsche Cayman GT4,32,0,1,1,1,1,0,0
BMW X3 xDrive35i,37,1,1,1,0,0,0,0
Mercedes-Benz AMG GLE 53 Base,46,0,1,1,0,1,1,1
Honda Passport Sport,26,0,0,1,1,0,1,1
Honda Pilot Touring,47,0,1,0,1,1,0,1
Cadillac XT4 Sport,36,0,1,0,1,0,1,1
Porsche 911 Turbo S,43,0,1,0,0,0,1,1
Chevrolet Impala LS,34,0,1,0,1,0,1,0
Volvo XC90 T5 Momentum 7 Passenger,27,1,0,1,1,0,0,0
Volkswagen Atlas 2.0T S,43,1,1,0,1,1,0,0
Mercedes-Benz AMG GLE 43 4MATIC Coupe,31,0,0,0,0,1,0,0
Audi Q5 2.0T Prestige,30,0,0,1,1,0,1,0
BMW 428 i SULEV,37,1,1,0,0,0,0,1
Mercedes-Benz E-Class E 350 4MATIC,36,1,0,1,1,0,1,1
Volkswagen Jetta 2.0L S w/Technology,45,1,0,0,0,1,1,1
Audi Q5 45 Premium,30,1,1,0,0,1,0,1
Mercedes-Benz CLA 250,26,1,0,1,0,1,0,0
Lincoln Continental Select,38,1,1,0,1,0,0,1
Lincoln Aviator Black Label AWD,47,1,1,0,1,1,0,0
Mercedes-Benz AMG E 63 S 4MATIC,49,1,0,0,0,0,0,0
Volvo S60 Momentum,44,1,0,1,0,1,1,1
Toyota Highlander Limited w/3rd Row,45,0,1,1,0,0,0,1
INFINITI QX80 Base,34,0,1,0,1,1,0,1
Chevrolet Camaro 2LS,35,0,0,1,0,0,1,0
Ford F-150 Lariat SuperCab,43,0,0,1,1,0,1,1
Volkswagen Jetta 1.4T S,31,1,0,0,0,1,0,1
Lexus GX 460 Base,25,0,1,0,1,0,0,0
Audi A6 55 Premium Plus,31,0,1,0,1,1,0,1
Mazda Mazda3 Touring,44,1,1,1,1,1,0,1
Lincoln Nautilus Reserve,44,1,1,0,1,0,1,0
Ford Flex Limited,46,0,0,0,0,1,0,0
Buick Encore Essence,47,0,1,1,1,1,1,1
Audi A3 2.0T Premium,34,0,1,1,0,1,1,1
Chevrolet Impala LT,26,0,1,0,0,1,1,0
Nissan Pathfinder S,47,1,0,1,1,1,0,0
Acura TLX FWD,47,0,1,0,1,1,0,0
Acura MDX 3.5L AcuraWatch Plus Package,32,0,1,1,0,0,1,0
BMW 428 i,33,0,0,1,0,0,1,0
Toyota 4Runner TRD Off Road,28,1,0,0,0,1,1,1
Saturn Outlook XR,48,1,0,0,0,0,1,1
Subaru Outback Premium,48,1,1,0,1,1,1,1
Hyundai Santa Fe Sport 2.4L,46,0,0,1,0,1,0,1
Subaru Crosstrek 2.0i Limited,50,1,0,0,0,0,1,1
Ford F-150 Raptor,37,1,1,0,0,0,0,0
Ford Mustang V6,32,1,1,0,1,1,1,0
Kia Sportage LX,48,1,0,1,0,0,0,1
Kia Telluride LX,49,0,0,0,0,1,1,1
Hyundai Santa Fe Sport 2.0L Turbo,29,0,1,1,0,1,0,1
Mercedes-Benz AMG GLC 63 S 4MATIC,36,1,0,0,0,1,1,1
Toyota Tundra SR,26,0,1,0,0,1,0,1
Honda Accord EX,43,0,0,0,0,0,0,0
Genesis G80 3.8,32,0,1,0,1,1,0,0
Volvo XC90 T6 Inscription,29,1,1,1,0,0,1,1
Kia Sorento EX,26,0,0,1,0,1,1,1
Toyota Corolla SE,41,1,1,1,1,1,0,0
Kia Sorento S,36,0,1,0,1,0,0,1
Chevrolet Corvette Stingray Z51,48,0,0,0,1,1,0,0
Mazda Mazda3 FWD w/Premium Package,48,1,0,1,1,0,0,1
Audi A4 2.0T Premium Plus,35,1,0,0,1,1,0,1
Jeep Renegade Sport,37,0,0,1,0,0,0,1
Tesla Model 3 Long Range,43,0,0,0,0,0,0,0
Audi A4 Premium Plus,32,1,0,1,1,0,0,1
Jeep Grand Cherokee Trackhawk,25,0,0,1,0,1,1,1
Tesla Model S 75,47,0,1,1,1,0,0,1
Subaru Forester 2.5i,44,0,1,0,1,1,0,0
Subaru Legacy 2.5i Limited,44,0,0,1,0,0,1,1
Hyundai Kona SEL Plus,33,1,0,1,1,0,1,1
Mercedes-Benz GLC 350e Base 4MATIC,41,0,1,1,0,0,1,1
GMC Sierra 1500 Limited SLE,31,0,1,0,1,1,0,1
Lexus ES 300h Base,25,0,1,1,1,0,0,0
Mercedes-Benz GLE 350 4MATIC,42,0,1,1,1,0,0,0
Audi Q5 Premium Plus,44,1,1,0,1,1,0,1
Mazda Tribute i,30,1,1,1,1,0,0,0
Lamborghini Urus,26,1,0,1,1,1,0,0
Mercedes-Benz S-Class S430,48,0,1,0,0,1,0,0
Acura TLX V6,34,1,1,0,1,0,0,0
Jeep Grand Cherokee Laredo E,29,0,0,0,0,1,1,1
Ford F-150 Platinum,30,1,0,1,1,0,0,0
Ford Focus Titanium,29,1,1,0,1,0,1,0
Nissan Kicks S,26,0,1,1,0,0,1,1
Cadillac SRX Performance Collection,40,0,0,0,1,0,1,0
Subaru Outback 3.6R Limited,26,1,1,1,0,0,1,1
Mercedes-Benz GLA 250 4MATIC,27,1,0,1,0,1,1,0
Porsche Taycan 4S,33,0,0,0,1,1,0,1
Honda Ridgeline RTL-E,41,0,1,0,0,0,1,1
BMW X1 xDrive28i,27,0,0,0,0,0,1,1
Land Rover Range Rover Sport Supercharged HSE,37,0,0,1,1,1,1,1
Audi Q5 Premium,48,1,1,1,1,1,0,0
Volkswagen Passat 2.0T SE,43,1,0,0,1,1,0,0
Mercedes-Benz CLS-Class CLS 550,45,0,0,1,1,0,0,1
Toyota Sienna SE,31,0,0,1,0,0,0,0
Kia Soul GT-Line 1.6L,25,1,1,1,1,0,0,0
Mazda Mazda6 s Grand Touring,42,0,1,1,0,0,1,0
Ford F-150 King Ranch,25,0,0,1,0,1,1,0
Volkswagen Golf TSI S 2-Door,39,1,1,1,1,0,0,1
